trial	status	score	hpwl_final	hpwl_ref	hpwl_delta_percent	runtime	runtime_ratio	gain_hr	hpwl_gain_percent	runtime_penalty_pp	legalize_exit_status	metrics_path	improve_random_seed	improve_max_displacement	improve_enable_extra_dpl	global_swap_tradeoff	global_swap_area_weight	global_swap_pin_weight	global_swap_congestion_user_weight	global_swap_sampling_moves	global_swap_normalization_interval	global_swap_profiling_excess	global_swap_budget_multipliers
22257289	ok	3276431.5	3276431.5	3267840.1	0.2629076006503472	35.434	1.043619120548994	-0.2629076006503472	-0.2629076006503472	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_22257289_bbe3f5d6962a/metrics.json	81	128 16	1	0.9319720691968373	0.02790314595119403	0.50700606793677	92.51675355024864	1142	3806	1.5566531881951564	1.10 1.04
22364de7	ok	3266799.3	3266799.3	3267840.1	-0.03184978359254112	38.858	1.144464406679822	-0.02558676106393798	0.03184978359254112	0.0574365446564791	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_22364de7_52d46497747d/metrics.json	61	omit	1	0.3757004003702496	0.3471780907095729	1.8530101376150552	0.28747061642905236	70	2883	1.0995477433144143	1.50 1.25 1.10 1.04
238bb534	ok	3274804.8	3274804.8	3267840.1	0.21312854322338848	35.417	1.043118428415751	-0.21312854322338845	-0.21312854322338845	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_238bb534_f4e12c633f69/metrics.json	48	256 32	1	0.8843816479281384	1.2397055600062652	1.6284902218757835	59.43083625219286	65	2339	1.1674383606039573	2.00 1.50 1.20 1.05
23bc15c9	ok	3265902.8	3265902.8	3267840.1	-0.05928380645063629	35.426	1.0433835007215857	0.05928380645063629	0.05928380645063629	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_23bc15c9_6aa39ced708f/metrics.json	45	omit	1	0.3397424291554594	0.4289051790752193	1.6723272200596928	1.9457871606650308	69	2500	1.1279365501181586	1.50 1.25 1.10 1.04
248407f4	ok	3265379.8	3265379.8	3267840.1	-0.07528826150337893	40.577	1.1950932170942183	-0.046205362506092085	0.07528826150337892	0.121493624009471	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_248407f4_dc4cf23a956e/metrics.json	69	512	1	0.9648283655220916	0.6265853252465666	1.6608865419972882	109.48931561611305	988	3355	1.1156830854530675	omit
252c1275	ok	3271620.7	3271620.7	3267840.1	0.11569109516711337	35.113	1.034164874974229	-0.11569109516711337	-0.11569109516711337	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_252c1275_8513e3571f3f/metrics.json	31	64	1	0.669612822361586	0.3067041907890563	1.3835910228930435	67.5225374184625	1135	2192	1.7820721986410935	1.50 1.25 1.10 1.04
252c948b	ok	3269320.6	3269320.6	3267840.1	0.045305154312782925	37.827	1.1140989014225546	-0.06364095262581343	-0.04530515431278293	0.018335798313030505	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_252c948b_7522f22a2920/metrics.json	53	1024 128	1	0.5542329622061017	1.3319668771652866	1.752685028145164	51.25240910231161	83	2141	1.2387358653973712	1.25 1.10 1.04
25365e7b	ok	3269263.2	3269263.2	3267840.1	0.04354864241980791	39.897	1.1750655317644978	-0.13986800290765677	-0.04354864241980791	0.09631936048784885	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_25365e7b_c5cc25e753db/metrics.json	23	256	0	0.701500084481973	0.3598420544510863	1.870486679938289	64.56731507002296	1196	709	1.3617187038019927	omit
2613b2f1	ok	3267051.8	3267051.8	3267840.1	-0.024122967338587938	37.543	1.1057343975495537	0.016651215946311814	0.024122967338587938	0.0074717513922761235	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_2613b2f1_7bbdff23f0be/metrics.json	23	omit	1	0.5302470441097776	0.678383636593751	1.327697517564549	93.67987105104166	1156	2620	1.749864731363004	2.00 1.50 1.20 1.05
2648370b	ok	3267664.0	3267664.0	3267840.1	-0.005388880563650992	37.239	1.0967808441080316	0.005388880563650992	0.005388880563650992	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_2648370b_e93d5571ccbf/metrics.json	124	omit	1	0.6680436572552484	1.5141237642977945	1.966311733558615	9.256818242889096	701	2617	1.7255593535443436	2.00 1.50 1.20 1.05
